visitor_id,test_group,visit_date,device_type,location,visitor_type,converted,order_value,bounce,pages_session,select_test
57434,Control,2023-12-11,Tablet,USA,New,0,0.0,1,1,Promotional Banner Test
57435,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Homepage Redesign
57436,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57437,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
57438,Control,2023-12-11,Desktop,UK,New,0,0.0,0,1,Homepage Redesign
57439,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,7,Promotional Banner Test
57440,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57441,Control,2023-12-11,Mobile,Canada,New,0,0.0,0,1,Checkout Process Update
57442,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57443,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,3,Homepage Redesign
57444,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57445,Control,2023-12-11,Desktop,Canada,Returning,0,0.0,1,1,Product Page Layout
57446,Variant B,2023-12-11,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
57447,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,0,2,Homepage Redesign
57448,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Product Page Layout
57449,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57450,Control,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Product Page Layout
57451,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,0,4,Promotional Banner Test
57452,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
57453,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57454,Control,2023-12-11,Desktop,USA,Returning,1,122.73,0,5,Checkout Process Update
57455,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,2,Promotional Banner Test
57456,Control,2023-12-11,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
57457,Control,2023-12-11,Mobile,USA,New,0,0.0,0,2,Homepage Redesign
57458,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,4,Product Page Layout
57459,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,0,2,Checkout Process Update
57460,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,0,1,Promotional Banner Test
57461,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,1,Promotional Banner Test
57462,Variant B,2023-12-11,Mobile,UK,Returning,0,0.0,0,2,Product Page Layout
57463,Control,2023-12-11,Mobile,USA,New,0,0.0,0,3,Homepage Redesign
57464,Variant B,2023-12-11,Tablet,UK,Returning,0,0.0,1,1,Homepage Redesign
57465,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57466,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
57467,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,0,1,Homepage Redesign
57468,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,3,Checkout Process Update
57469,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
57470,Control,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
57471,Control,2023-12-11,Desktop,USA,Returning,1,111.4,0,2,Product Page Layout
57472,Control,2023-12-11,Mobile,UK,New,0,0.0,1,1,Product Page Layout
57473,Control,2023-12-11,Desktop,USA,Returning,1,83.52,0,7,Product Page Layout
57474,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
57475,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,3,Product Page Layout
57476,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
57477,Control,2023-12-11,Desktop,USA,New,0,0.0,0,1,Promotional Banner Test
57478,Control,2023-12-11,Mobile,UK,Returning,0,0.0,0,1,Checkout Process Update
57479,Variant B,2023-12-11,Tablet,USA,New,0,0.0,0,3,Product Page Layout
57480,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
57481,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,3,Product Page Layout
57482,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,1,Checkout Process Update
57483,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,1,Homepage Redesign
57484,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Checkout Process Update
57485,Variant B,2023-12-11,Tablet,UK,New,0,0.0,1,1,Checkout Process Update
57486,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57487,Variant B,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Homepage Redesign
57488,Control,2023-12-11,Tablet,Canada,New,0,0.0,1,1,Promotional Banner Test
57489,Variant B,2023-12-11,Mobile,Canada,Returning,0,0.0,0,1,Checkout Process Update
57490,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57491,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,1,Promotional Banner Test
57492,Control,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
57493,Variant B,2023-12-11,Tablet,USA,New,0,0.0,1,1,Product Page Layout
57494,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
57495,Variant B,2023-12-11,Tablet,USA,New,0,0.0,0,5,Promotional Banner Test
57496,Control,2023-12-11,Mobile,USA,Returning,0,0.0,0,2,Homepage Redesign
57497,Variant B,2023-12-11,Mobile,Canada,Returning,0,0.0,1,1,Homepage Redesign
57498,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Promotional Banner Test
57499,Control,2023-12-11,Desktop,Canada,New,0,0.0,0,3,Checkout Process Update
57500,Variant B,2023-12-11,Tablet,Canada,New,0,0.0,1,1,Product Page Layout
57501,Variant B,2023-12-11,Mobile,UK,New,0,0.0,0,1,Checkout Process Update
57502,Variant B,2023-12-11,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
57503,Variant B,2023-12-11,Tablet,Canada,New,0,0.0,1,1,Homepage Redesign
57504,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57505,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,6,Checkout Process Update
57506,Control,2023-12-11,Tablet,USA,New,0,0.0,0,3,Homepage Redesign
57507,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Product Page Layout
57508,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,3,Product Page Layout
57509,Variant B,2023-12-11,Mobile,UK,New,1,93.09,0,6,Product Page Layout
57510,Control,2023-12-11,Tablet,USA,New,0,0.0,1,1,Product Page Layout
57511,Control,2023-12-11,Tablet,Canada,New,0,0.0,1,1,Homepage Redesign
57512,Variant B,2023-12-11,Tablet,USA,New,0,0.0,0,4,Homepage Redesign
57513,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
57514,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Homepage Redesign
57515,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57516,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Checkout Process Update
57517,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Homepage Redesign
57518,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57519,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
57520,Control,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
57521,Control,2023-12-11,Tablet,USA,New,0,0.0,0,4,Checkout Process Update
57522,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
57523,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,1,Homepage Redesign
57524,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57525,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
57526,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57527,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,3,Checkout Process Update
57528,Control,2023-12-11,Desktop,USA,New,0,0.0,0,3,Product Page Layout
57529,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
57530,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57531,Variant B,2023-12-11,Tablet,Canada,Returning,0,0.0,0,1,Checkout Process Update
57532,Control,2023-12-11,Tablet,USA,New,0,0.0,1,1,Product Page Layout
57533,Variant B,2023-12-11,Mobile,UK,New,0,0.0,0,2,Promotional Banner Test
57534,Control,2023-12-11,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
57535,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57536,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Homepage Redesign
57537,Control,2023-12-11,Tablet,USA,Returning,1,135.19,0,5,Product Page Layout
57538,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57539,Variant B,2023-12-11,Tablet,UK,New,0,0.0,0,2,Product Page Layout
57540,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,2,Checkout Process Update
57541,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Checkout Process Update
57542,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57543,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Product Page Layout
57544,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57545,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,2,Promotional Banner Test
57546,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
57547,Control,2023-12-11,Desktop,USA,New,0,0.0,0,1,Checkout Process Update
57548,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
57549,Control,2023-12-11,Desktop,UK,Returning,0,0.0,0,3,Homepage Redesign
57550,Control,2023-12-11,Tablet,UK,New,0,0.0,0,1,Promotional Banner Test
57551,Variant B,2023-12-11,Mobile,UK,New,0,0.0,0,1,Checkout Process Update
57552,Variant B,2023-12-11,Mobile,UK,New,0,0.0,0,2,Checkout Process Update
57553,Control,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
57554,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,1,Checkout Process Update
57555,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,7,Homepage Redesign
57556,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
57557,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
57558,Variant B,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
57559,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Promotional Banner Test
57560,Control,2023-12-11,Mobile,UK,New,0,0.0,0,5,Product Page Layout
57561,Control,2023-12-11,Tablet,UK,New,0,0.0,1,1,Checkout Process Update
57562,Variant B,2023-12-11,Tablet,USA,New,0,0.0,0,1,Checkout Process Update
57563,Control,2023-12-11,Desktop,Canada,New,0,0.0,0,2,Homepage Redesign
57564,Control,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Promotional Banner Test
57565,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57566,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Product Page Layout
57567,Control,2023-12-11,Desktop,UK,Returning,0,0.0,0,3,Product Page Layout
57568,Control,2023-12-11,Desktop,Canada,Returning,1,152.85,0,3,Promotional Banner Test
57569,Control,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Product Page Layout
57570,Variant B,2023-12-11,Desktop,UK,New,0,0.0,0,4,Homepage Redesign
57571,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Homepage Redesign
57572,Variant B,2023-12-11,Desktop,UK,New,0,0.0,1,1,Promotional Banner Test
57573,Control,2023-12-11,Mobile,USA,New,0,0.0,0,5,Product Page Layout
57574,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57575,Control,2023-12-11,Mobile,USA,New,0,0.0,0,3,Checkout Process Update
57576,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,1,Promotional Banner Test
57577,Control,2023-12-11,Mobile,UK,New,0,0.0,0,1,Homepage Redesign
57578,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
57579,Control,2023-12-11,Desktop,USA,New,0,0.0,0,2,Homepage Redesign
57580,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Homepage Redesign
57581,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57582,Control,2023-12-11,Mobile,Canada,New,0,0.0,0,4,Homepage Redesign
57583,Control,2023-12-11,Tablet,USA,New,0,0.0,1,1,Product Page Layout
57584,Control,2023-12-11,Mobile,UK,New,0,0.0,1,1,Promotional Banner Test
57585,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Product Page Layout
57586,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
57587,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,2,Product Page Layout
57588,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Homepage Redesign
57589,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,2,Promotional Banner Test
57590,Control,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Product Page Layout
57591,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57592,Control,2023-12-11,Mobile,USA,New,0,0.0,0,5,Homepage Redesign
57593,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57594,Control,2023-12-11,Desktop,Canada,Returning,0,0.0,1,1,Homepage Redesign
57595,Control,2023-12-11,Tablet,UK,New,0,0.0,0,4,Promotional Banner Test
57596,Variant B,2023-12-11,Tablet,UK,New,0,0.0,1,1,Homepage Redesign
57597,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57598,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,7,Homepage Redesign
57599,Control,2023-12-11,Mobile,USA,New,0,0.0,0,2,Promotional Banner Test
57600,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,0,4,Promotional Banner Test
57601,Control,2023-12-11,Desktop,USA,New,1,143.61,0,8,Checkout Process Update
57602,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
57603,Variant B,2023-12-11,Tablet,USA,New,0,0.0,0,5,Checkout Process Update
57604,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,1,Checkout Process Update
57605,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57606,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
57607,Control,2023-12-11,Desktop,USA,New,0,0.0,0,4,Checkout Process Update
57608,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,2,Promotional Banner Test
57609,Control,2023-12-11,Tablet,USA,New,1,65.84,0,4,Promotional Banner Test
57610,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,1,Promotional Banner Test
57611,Variant B,2023-12-11,Desktop,UK,New,0,0.0,0,2,Product Page Layout
57612,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57613,Variant B,2023-12-11,Desktop,Canada,Returning,0,0.0,1,1,Checkout Process Update
57614,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57615,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,3,Promotional Banner Test
57616,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57617,Control,2023-12-11,Tablet,USA,Returning,0,0.0,0,1,Promotional Banner Test
57618,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Product Page Layout
57619,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
57620,Control,2023-12-11,Tablet,UK,New,0,0.0,1,1,Promotional Banner Test
57621,Control,2023-12-11,Mobile,USA,New,0,0.0,0,5,Promotional Banner Test
57622,Control,2023-12-11,Desktop,USA,New,0,0.0,0,3,Promotional Banner Test
57623,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57624,Variant B,2023-12-11,Tablet,UK,New,1,81.31,0,5,Promotional Banner Test
57625,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57626,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
57627,Variant B,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Product Page Layout
57628,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Promotional Banner Test
57629,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,4,Checkout Process Update
57630,Variant B,2023-12-11,Desktop,Canada,New,1,125.17,0,6,Product Page Layout
57631,Variant B,2023-12-11,Mobile,USA,New,1,143.16,0,5,Homepage Redesign
57632,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,0,2,Homepage Redesign
57633,Control,2023-12-11,Desktop,USA,New,0,0.0,0,1,Product Page Layout
57634,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
57635,Control,2023-12-11,Mobile,USA,New,0,0.0,0,1,Checkout Process Update
57636,Control,2023-12-11,Desktop,USA,Returning,1,106.71,0,5,Checkout Process Update
57637,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Product Page Layout
57638,Control,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Promotional Banner Test
57639,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57640,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Homepage Redesign
57641,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
57642,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Promotional Banner Test
57643,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Promotional Banner Test
57644,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,1,Promotional Banner Test
57645,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
57646,Control,2023-12-11,Desktop,USA,New,0,0.0,0,5,Homepage Redesign
57647,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
57648,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,0,2,Promotional Banner Test
57649,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
57650,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57651,Variant B,2023-12-11,Mobile,USA,New,0,0.0,0,2,Promotional Banner Test
57652,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Checkout Process Update
57653,Control,2023-12-11,Mobile,Canada,New,0,0.0,0,1,Promotional Banner Test
57654,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Product Page Layout
57655,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,1,Promotional Banner Test
57656,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Product Page Layout
57657,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Homepage Redesign
57658,Control,2023-12-11,Tablet,UK,Returning,0,0.0,0,1,Checkout Process Update
57659,Control,2023-12-11,Mobile,USA,New,0,0.0,0,5,Product Page Layout
57660,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57661,Control,2023-12-11,Tablet,Canada,New,1,79.1,0,2,Checkout Process Update
57662,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Checkout Process Update
57663,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,1,Product Page Layout
57664,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Homepage Redesign
57665,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57666,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57667,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Product Page Layout
57668,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
57669,Control,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Homepage Redesign
57670,Control,2023-12-11,Mobile,UK,New,0,0.0,0,1,Product Page Layout
57671,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,0,2,Product Page Layout
57672,Control,2023-12-11,Mobile,USA,New,0,0.0,0,3,Homepage Redesign
57673,Variant B,2023-12-11,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
57674,Variant B,2023-12-11,Mobile,Canada,Returning,0,0.0,0,2,Promotional Banner Test
57675,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,4,Homepage Redesign
57676,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Product Page Layout
57677,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,4,Product Page Layout
57678,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
57679,Control,2023-12-11,Desktop,Canada,New,0,0.0,0,5,Product Page Layout
57680,Control,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Checkout Process Update
57681,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57682,Control,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Checkout Process Update
57683,Control,2023-12-11,Desktop,USA,New,0,0.0,0,3,Checkout Process Update
57684,Control,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
57685,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,3,Checkout Process Update
57686,Variant B,2023-12-11,Mobile,UK,Returning,0,0.0,0,2,Promotional Banner Test
57687,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Promotional Banner Test
57688,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
57689,Control,2023-12-11,Mobile,USA,Returning,0,0.0,0,1,Checkout Process Update
57690,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Promotional Banner Test
57691,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,0,1,Homepage Redesign
57692,Control,2023-12-11,Desktop,Canada,Returning,0,0.0,0,4,Product Page Layout
57693,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,1,Product Page Layout
57694,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Homepage Redesign
57695,Variant B,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57696,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Checkout Process Update
57697,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,1,Promotional Banner Test
57698,Variant B,2023-12-11,Desktop,Canada,Returning,0,0.0,1,1,Checkout Process Update
57699,Control,2023-12-11,Mobile,USA,Returning,0,0.0,0,3,Homepage Redesign
57700,Control,2023-12-11,Tablet,Canada,Returning,0,0.0,1,1,Product Page Layout
57701,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
57702,Control,2023-12-11,Desktop,USA,New,0,0.0,0,2,Homepage Redesign
57703,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,0,1,Promotional Banner Test
57704,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Product Page Layout
57705,Control,2023-12-11,Tablet,UK,Returning,0,0.0,1,1,Homepage Redesign
57706,Variant B,2023-12-11,Desktop,Canada,Returning,0,0.0,0,4,Checkout Process Update
57707,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Checkout Process Update
57708,Control,2023-12-11,Mobile,USA,New,0,0.0,0,1,Product Page Layout
57709,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57710,Control,2023-12-11,Tablet,USA,New,1,72.63,0,3,Homepage Redesign
57711,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57712,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Homepage Redesign
57713,Variant B,2023-12-11,Mobile,USA,Returning,0,0.0,1,1,Homepage Redesign
57714,Control,2023-12-11,Mobile,Canada,Returning,0,0.0,0,1,Homepage Redesign
57715,Variant B,2023-12-11,Mobile,UK,New,0,0.0,0,1,Promotional Banner Test
57716,Variant B,2023-12-11,Tablet,USA,Returning,0,0.0,0,2,Homepage Redesign
57717,Variant B,2023-12-11,Mobile,UK,New,0,0.0,0,1,Promotional Banner Test
57718,Control,2023-12-11,Desktop,USA,Returning,0,0.0,0,1,Promotional Banner Test
57719,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Checkout Process Update
57720,Control,2023-12-11,Desktop,USA,New,0,0.0,0,3,Promotional Banner Test
57721,Control,2023-12-11,Desktop,USA,New,0,0.0,0,3,Homepage Redesign
57722,Control,2023-12-11,Desktop,UK,New,0,0.0,1,1,Checkout Process Update
57723,Control,2023-12-11,Desktop,USA,New,0,0.0,1,1,Promotional Banner Test
57724,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Homepage Redesign
57725,Variant B,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Product Page Layout
57726,Control,2023-12-11,Mobile,UK,New,0,0.0,0,1,Product Page Layout
57727,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Product Page Layout
57728,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,1,1,Promotional Banner Test
57729,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
57730,Control,2023-12-11,Mobile,USA,New,0,0.0,0,2,Product Page Layout
57731,Control,2023-12-11,Tablet,USA,New,0,0.0,1,1,Product Page Layout
57732,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Homepage Redesign
57733,Control,2023-12-11,Mobile,UK,Returning,0,0.0,0,5,Promotional Banner Test
57734,Control,2023-12-11,Mobile,USA,New,0,0.0,1,1,Homepage Redesign
57735,Control,2023-12-11,Desktop,Canada,New,0,0.0,0,4,Checkout Process Update
57736,Variant B,2023-12-11,Tablet,USA,New,0,0.0,1,1,Homepage Redesign
57737,Variant B,2023-12-11,Desktop,Canada,New,0,0.0,0,5,Checkout Process Update
57738,Control,2023-12-11,Tablet,USA,New,1,120.62,0,5,Product Page Layout
57739,Control,2023-12-11,Desktop,Canada,New,0,0.0,1,1,Product Page Layout
57740,Variant B,2023-12-11,Desktop,Canada,Returning,0,0.0,1,1,Promotional Banner Test
57741,Variant B,2023-12-11,Desktop,UK,New,0,0.0,0,6,Checkout Process Update
57742,Control,2023-12-11,Mobile,Canada,New,0,0.0,1,1,Promotional Banner Test
57743,Control,2023-12-11,Mobile,USA,New,0,0.0,0,5,Promotional Banner Test
57744,Variant B,2023-12-11,Mobile,Canada,Returning,0,0.0,1,1,Homepage Redesign
57745,Control,2023-12-11,Desktop,UK,New,0,0.0,0,3,Homepage Redesign
57746,Variant B,2023-12-11,Mobile,USA,New,0,0.0,1,1,Checkout Process Update
57747,Variant B,2023-12-11,Desktop,USA,Returning,0,0.0,0,7,Product Page Layout
57748,Variant B,2023-12-11,Desktop,USA,New,0,0.0,0,2,Checkout Process Update
57749,Control,2023-12-11,Tablet,USA,Returning,0,0.0,1,1,Homepage Redesign
57750,Control,2023-12-11,Tablet,Canada,Returning,0,0.0,0,3,Checkout Process Update
57751,Variant B,2023-12-11,Mobile,UK,New,0,0.0,1,1,Homepage Redesign
